suite,run,order,round,variant,devices,key_bytes,value_bytes,clients,operations,seconds,ops_per_second,logical_gib_s,physical_read_bytes,physical_gib_s,physical_reads,physical_iops,read_amplification,p50_us,p99_us,p999_us,cpu_cores,cpu_seconds,cpu_us_per_op,rss_mib,min_disk_iops,max_disk_iops
main,ablate-r2-no_huge_pages-v2-d20-k16-v65536,76,2,no_huge_pages,20,16,65536,640,15266633,5.001739217,3052264.8898030305,186.295464465517,1063046189056,197.9389309946118,15266633,3052264.8898030305,1.0625,183.551,562.687,887.295,19.994410476278937,100.006827,6.550679969840108,10399.45703125,151016.26998719235,154155.57799961965
main,ablate-r2-no_defer_taskrun-v2-d20-k16-v65536,77,2,no_defer_taskrun,20,16,65536,640,15240974,5.000689251,3047774.663653061,186.02140281085576,1061259501568,197.64774048653425,15240974,3047774.663653061,1.0625,183.679,565.247,908.799,19.99827863329075,100.00517700000002,6.561600131330191,10386.03515625,150717.8235178845,154134.55252110807
main,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v65536,78,2,reuse_encoded_metadata,20,16,65536,640,15255204,5.001673243,3050020.1150385304,186.15845428701968,1062250364928,197.7933576799584,15255204,3050020.1150385304,1.0625,183.423,565.247,906.751,19.99442829256409,100.005597,6.555507025668093,10385.85546875,151040.65445644307,154238.7842067995
main,ablate-r2-kernel_split-v2-d20-k16-v65536,79,2,kernel_split,20,16,65536,640,15256554,5.00188597,3050160.297836618,186.16701036600452,1062344368128,197.8024485138798,15256554,3050160.297836618,1.0625,183.551,564.223,898.047,19.993602932935318,100.00572200000002,6.554935144594252,10388.85546875,151119.5985941279,154160.25167802855
main,ablate-r2-no_registered_buffers-v2-d20-k16-v65536,80,2,no_registered_buffers,20,16,65536,640,15301573,5.000663417,3059908.60092314,186.76199956806275,1065479131136,198.43462454106668,15301573,3059908.60092314,1.0625,182.911,564.735,886.783,19.998032992989174,100.00343199999998,6.535500108387548,2937.1953125,151244.9323081486,154900.24730852625
main,ablate-r2-control_after-v2-d20-k16-v65536,81,2,control_after,20,16,65536,640,15270023,5.000821305,3053503.0285390294,186.37103445672787,1063282241536,198.01922411027337,15270023,3053503.0285390294,1.0625,183.423,563.199,878.591,19.997514188321915,100.003995,6.549040233927611,10388.13671875,151168.36893255077,154558.21211352004
main,ablate-r2-control_before-v2-d20-k16-v4194304,82,2,control_before,20,16,4194304,640,298539,5.007634518,59616.77093783465,232.8780114759166,1253386137600,233.10543140899856,9851787,1967353.4409485434,1.0009765625,10289.151,18792.447,23986.175,19.995073250671293,100.12801900000002,335.39342933419096,10337.61328125,98288.9222907142,98440.49086011993
main,ablate-r2-reuse_encoded_metadata-v2-d20-k16-v4194304,83,2,reuse_encoded_metadata,20,16,4194304,640,298579,5.007509283,59626.24992301986,232.91503876179632,1253554073600,233.14249485433714,9853107,1967666.2474596554,1.0009765625,10280.959,18874.367,24510.463,19.994674466188105,100.123518,335.33342264526306,10342.14453125,98317.74085200432,98456.1330068332
main,ablate-r2-no_huge_pages-v2-d20-k16-v4194304,84,2,no_huge_pages,20,16,4194304,640,298495,5.007965507,59604.04471292219,232.8282996598523,1253201408000,233.05567104623884,9850335,1966933.475526432,1.0009765625,10272.767,19120.127,25722.879,19.994024092227033,100.12938299999996,335.44743798053554,10337.09765625,98242.88911580956,98453.753187961
main,ablate-r2-no_registered_files-v2-d20-k16-v4194304,85,2,no_registered_files,20,16,4194304,640,298602,5.008108606,59623.70697038354,232.9051053530607,1253650636800,233.13255174500705,9853866,1967582.3300226566,1.0009765625,10280.959,18694.143,24150.015,19.992832599525293,100.12627699999999,335.31683310895437,10340.34765625,98319.15374400727,98444.35070943426
main,ablate-r2-no_registered_buffers-v2-d20-k16-v4194304,86,2,no_registered_buffers,20,16,4194304,640,298731,5.007562869,59655.965948892015,233.03111698785943,1254192230400,233.25868643804287,9858123,1968646.8763134365,1.0009765625,10289.151,18382.847,23232.511,19.99394088885277,100.12091599999998,335.15408846085603,7788.7265625,98382.58907339143,98501.20965101357
main,ablate-r2-kernel_split-v2-d20-k16-v4194304,87,2,kernel_split,20,16,4194304,640,294837,5.008445123,58867.97054958966,229.95300995933462,1237843660800,230.17757344562304,9729621,1942643.028136459,1.0009765625,10289.151,21020.671,26329.087,19.96928498641353,100.01506799999999,339.2215631009676,10339.6640625,95347.55563298601,98220.30349118392
main,ablate-r2-single_reap-v2-d20-k16-v4194304,88,2,single_reap,20,16,4194304,640,298560,5.008435116,59611.4341276414,232.8571645610992,1253474304000,233.0845641358659,9852480,1967177.326212166,1.0009765625,10280.959,18530.303,23298.047,19.99200761933161,100.12867299999999,335.3720290728831,10339.1796875,98312.7441198142,98418.16627020072
main,ablate-r2-no_defer_taskrun-v2-d20-k16-v4194304,89,2,no_defer_taskrun,20,16,4194304,640,298497,5.008494063,59598.153905209096,232.80528869222303,1253209804800,233.03263760696152,9850401,1966739.0788719002,1.0009765625,10289.151,18481.151,23166.975,19.991579652592275,100.12770800000001,335.4395789572425,10340.85546875,98285.23180980758,98397.2415262899
main,ablate-r2-control_after-v2-d20-k16-v4194304,90,2,control_after,20,16,4194304,640,298491,5.008305759,59599.1966871446,232.8093620591586,1253184614400,233.0367149517945,9850203,1966773.4906757718,1.0009765625,10280.959,18710.527,23855.103,19.991896824604392,100.12553199999999,335.43903166259616,10334.921875,98295.51622628878,98400.94109957076
main,ablate-r3-control_before-v2-d20-k16-v100,91,3,control_before,20,16,100,640,50044866,5.000357889,10008256.830994202,0.932091551925447,204983771136,38.17846996686631,50040845,10007452.68855295,40.96,62.079,112.383,146.815,19.9983083650835,99.99869899999997,1.9981809722499801,11314.671875,491205.6405808996,517413.3646896649
main,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v100,92,3,reuse_encoded_metadata,20,16,100,640,50040924,5.0003417,10007500.887389356,0.9320211491910141,204967624704,38.17558627086394,50036966,10006709.341483604,40.96,62.079,112.447,146.815,19.998361311987942,99.99864000000002,1.9983372009677525,11315.80078125,493134.4991883255,517605.0268724635
main,ablate-r3-no_registered_buffers-v2-d20-k16-v100,93,3,no_registered_buffers,20,16,100,640,49247730,5.000357712,9848841.390249724,0.9172448320546861,201718702080,37.570348320959944,49243269,9847949.254075287,40.96,63.039,113.343,147.327,19.998235278252427,99.99832999999998,2.0305165334524045,3726.87109375,484090.7669847121,512795.71336395625
main,ablate-r3-single_reap-v2-d20-k16-v100,94,3,single_reap,20,16,100,640,50028135,5.000369712,10004887.21462762,0.9317777319464479,204915240960,38.165615900526504,50024084,10004077.074531324,40.96,62.079,112.383,146.815,19.998337674916304,99.99908199999999,1.9988568832318052,11315.67578125,492814.1601382454,514745.7384647081
main,ablate-r3-kernel_split-v2-d20-k16-v100,95,3,kernel_split,20,16,100,640,50028922,5.000409903,10004964.187032968,0.9317849005603202,204918464512,38.16590952695071,50024810,10004141.854448287,40.96,62.079,112.383,146.815,19.998114142603715,99.99876799999998,1.998819163043329,11315.83203125,491215.3298725278,517682.7600567209
main,ablate-r3-no_defer_taskrun-v2-d20-k16-v100,96,3,no_defer_taskrun,20,16,100,640,49224779,5.000402406,9844163.529906116,0.9168091723607962,201624694784,37.55250369989821,49220028,9843213.4063732,40.96,63.007,113.151,147.327,19.998177522675164,99.998935,2.0314755501492447,11315.77734375,487334.17876049236,498349.09226703545
main,ablate-r3-no_registered_files-v2-d20-k16-v100,97,3,no_registered_files,20,16,100,640,49958608,5.000387208,9990947.885010269,0.9304795307116832,204630458368,38.11244157795055,49954594,9990145.14717557,40.96,62.175,112.511,146.815,19.99821530620954,99.99882,2.0016334322205296,11315.77734375,490802.3914775201,517836.89788208896
main,ablate-r3-no_huge_pages-v2-d20-k16-v100,98,3,no_huge_pages,20,16,100,640,50058347,5.00038467,10010899.221479295,0.9323376437164187,205038989312,38.18854988662451,50054278,10010085.484083368,40.96,62.079,112.383,146.815,19.99815686179999,99.99847699999998,1.9976384158270346,11314.91796875,491569.7815704247,517343.1987183498
main,ablate-r3-control_after-v2-d20-k16-v100,99,3,control_after,20,16,100,640,50075952,5.000361104,10014467.147171058,0.9326699326905477,205111099392,38.20216044300483,50071959,10013668.604842424,40.96,62.047,112.383,146.943,19.99781374189331,99.99628999999999,1.9968924405071717,11315.03125,490877.14845963655,515064.8016079761
main,ablate-r3-control_before-v2-d20-k16-v1024,100,3,control_before,20,16,1024,640,49791034,5.000423787,9957362.839814842,9.496081199469415,203944075264,37.98432479787766,49790299,9957215.852273123,4.0,61.855,107.391,137.087,19.997868632649155,99.997818,2.0083498968910747,11314.671875,491617.93174231215,514632.18111437245
main,ablate-r3-no_registered_files-v2-d20-k16-v1024,101,3,no_registered_files,20,16,1024,640,49630417,5.000303604,9925480.716870487,9.465676037664878,203286188032,37.86270415065951,49629724,9925342.125285879,4.0,62.079,107.583,137.087,19.998560071433616,99.998872,2.0148706790031605,11315.9140625,489719.8638180931,515222.91525240755
main,ablate-r3-no_registered_buffers-v2-d20-k16-v1024,102,3,no_registered_buffers,20,16,1024,640,48903006,5.000445879,9779729.084835077,9.326676449618413,200306712576,37.30670579847365,48902246,9779577.09838859,4.0,62.911,108.479,137.727,19.997819078485417,99.99801199999999,2.044823420466218,3728.03515625,477771.9943001907,511947.146703635
main,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v1024,103,3,reuse_encoded_metadata,20,16,1024,640,49813059,5.000274647,9962064.589769322,9.500565137643168,204034289664,38.00226055057267,49812355,9961923.797502957,4.0,61.823,107.391,136.959,19.998727081920627,99.99912800000001,2.0074881970207854,11315.82421875,490182.4745707813,514273.95124042267
main,ablate-r3-single_reap-v2-d20-k16-v1024,104,3,single_reap,20,16,1024,640,49680329,5.000426941,9935217.449665366,9.474961709657064,203490627584,37.89984683862826,49679628,9935077.26163577,4.0,61.983,107.519,137.343,19.998147394190674,99.999275,2.012854524373218,11314.91796875,488808.2615424018,514277.2867881803
main,ablate-r3-no_huge_pages-v2-d20-k16-v1024,105,3,no_huge_pages,20,16,1024,640,49727958,5.000456746,9944683.161148975,9.483988915585494,203685715968,37.935955662341975,49727307,9944552.973041555,4.0,61.919,107.519,137.983,19.99788160951327,99.99854199999999,2.0109118898467537,11316.03515625,480999.2611022977,515287.5288964653
main,ablate-r3-kernel_split-v2-d20-k16-v1024,106,3,kernel_split,20,16,1024,640,49772492,5.000444902,9953612.723558413,9.492504809912122,203868127232,37.97001923964849,49771797,9953473.735925589,4.0,61.887,107.455,137.471,19.99699585930964,99.99387599999999,2.009018877334894,11315.78515625,489978.40152584086,515222.1553265302
main,ablate-r3-no_defer_taskrun-v2-d20-k16-v1024,107,3,no_defer_taskrun,20,16,1024,640,48843351,5.000384672,9767918.711034717,9.315413199457852,200062365696,37.26165279783141,48842535,9767755.523589445,4.0,62.911,108.479,137.983,19.99736611463639,99.99452299999999,2.047249440358832,11315.80859375,481929.32305668824,497261.7434661235
main,ablate-r3-control_after-v2-d20-k16-v1024,108,3,control_after,20,16,1024,640,49830528,5.000445888,9965216.925871072,9.503571439620087,204105842688,38.01428575848035,49829861,9965083.537766302,4.0,61.823,107.327,137.087,19.99796442952729,99.998739,2.006776628977321,11315.81640625,490500.4583463258,513849.97609237203
main,ablate-r3-control_before-v2-d20-k16-v4096,109,3,control_before,20,16,4096,640,43479535,5.000395657,8695218.935152354,33.16962789593641,356184350720,66.33925579187282,43479303,8695172.538823761,2.0,69.951,123.711,157.951,19.998240511230804,99.99911499999999,2.2999122460716284,11319.47265625,425832.90324620006,453298.12988436484
main,ablate-r3-no_huge_pages-v2-d20-k16-v4096,110,3,no_huge_pages,20,16,4096,640,43444948,5.000411394,8688274.73918039,33.14313789055019,355901014016,66.28627578110039,43444699,8688224.943277536,2.0,70.015,123.775,157.951,19.998095780676877,99.99870599999998,2.3017338172438366,11316.8203125,426367.91895926953,452846.74031362304
main,ablate-r3-kernel_split-v2-d20-k16-v4096,111,3,kernel_split,20,16,4096,640,43453199,5.000436832,8689880.59641586,33.14926374975533,355968606208,66.29852749951066,43452972,8689835.20038195,2.0,70.015,123.775,158.207,19.997840860636234,99.99794,2.301279130220079,11315.77734375,425851.9948442776,453531.17661381146
main,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v4096,112,3,reuse_encoded_metadata,20,16,4096,640,43464224,5.000390492,8692165.955746321,33.157981703744206,356058923008,66.31596340748841,43464005,8692122.159166764,2.0,70.015,123.775,157.951,19.998270167097186,99.99916000000002,2.300723463968896,11319.99609375,425789.7465020618,452597.65284746885
main,ablate-r3-no_registered_buffers-v2-d20-k16-v4096,113,3,no_registered_buffers,20,16,4096,640,44163546,5.000427402,8831954.241018696,33.69123169333914,361787768832,67.38246338667828,44163332,8831911.444676945,2.0,68.927,122.559,157.311,19.99719663163305,99.99453,2.264187074108587,3731.71484375,436100.92191875406,454349.56201769895
main,ablate-r3-single_reap-v2-d20-k16-v4096,114,3,single_reap,20,16,4096,640,43439162,5.000352933,8687219.198733306,33.139111323292944,355853615104,66.27822264658589,43438946,8687176.001782432,2.0,70.079,123.839,158.207,19.998328585979433,99.99870100000001,2.3020402879779316,11324.26953125,424974.60248772404,453109.8165186253
main,ablate-r3-no_registered_files-v2-d20-k16-v4096,115,3,no_registered_files,20,16,4096,640,43371415,5.000465941,8673474.734501747,33.08668035317134,355298631680,66.17336070634268,43371180,8673427.738881184,2.0,70.143,123.903,158.079,19.997865634897643,99.998646,2.3056348518949634,11320.24609375,424264.6635396811,452603.2227203605
main,ablate-r3-no_defer_taskrun-v2-d20-k16-v4096,116,3,no_defer_taskrun,20,16,4096,640,42892620,5.000370364,8577888.611772439,32.72204823216415,351376343040,65.4440964643283,42892381,8577840.815312855,2.0,70.911,124.607,158.591,19.99823367483665,99.998575,2.3313701751023834,11316.5546875,422085.5349425873,442435.0275986877
main,ablate-r3-control_after-v2-d20-k16-v4096,117,3,control_after,20,16,4096,640,43493969,5.000411124,8698078.602226548,33.180536660104934,356302594048,66.36107332020987,43493763,8698037.40561393,2.0,69.951,123.711,157.951,19.998141256834785,99.998928,2.299144692911332,11320.95703125,427021.28825997707,452894.96080242697
main,ablate-r3-control_before-v2-d20-k16-v65536,118,3,control_before,20,16,65536,640,15301124,5.000823828,3059720.663289081,186.7505287652027,1065447866368,198.42243681302787,15301124,3059720.663289081,1.0625,183.551,556.031,851.455,19.997367121807756,100.00331,6.535683914462754,10387.20703125,151039.3139168189,154456.35090666907
main,ablate-r3-no_registered_buffers-v2-d20-k16-v65536,119,3,no_registered_buffers,20,16,65536,640,15286781,5.001211815,3056615.389524349,186.56099789577326,1064449134592,198.22106026425908,15286781,3056615.389524349,1.0625,183.039,565.759,912.383,19.995410852239623,100.00128500000001,6.541683628489217,2943.01171875,147672.20972023558,154730.09914897996
main,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v65536,120,3,reuse_encoded_metadata,20,16,65536,640,15271267,5.001428634,3053380.9672270534,186.36358442547933,1063368863744,198.0113084520718,15271267,3053380.9672270534,1.0625,183.679,561.151,873.983,19.995167044904793,100.00440099999999,6.548533333874654,10394.45703125,151053.4399839644,154475.86210624315
main,ablate-r3-no_defer_taskrun-v2-d20-k16-v65536,121,3,no_defer_taskrun,20,16,65536,640,15269647,5.000725032,3053486.6248970754,186.37003325787813,1063256059904,198.01816033649553,15269647,3053486.6248970754,1.0625,183.679,560.127,868.351,19.997858582519243,100.00379200000002,6.549188203237443,10385.375,151067.09430449645,154191.04131218707
main,ablate-r3-single_reap-v2-d20-k16-v65536,122,3,single_reap,20,16,65536,640,15266493,5.000588429,3052939.3123946697,186.33662795377623,1063036440576,197.98266720088725,15266493,3052939.3123946697,1.0625,183.551,561.663,883.711,19.998572651978595,100.004631,6.550596197830111,10385.85546875,150763.85723485023,154368.43302746443
main,ablate-r3-kernel_split-v2-d20-k16-v65536,123,3,kernel_split,20,16,65536,640,15253578,5.000807229,3050223.154282678,186.1708468190111,1062137143296,197.8065247451993,15253578,3050223.154282678,1.0625,183.551,563.199,919.039,19.997387505776214,100.00307999999998,6.556040818750852,10392.26171875,146700.11588243127,154222.7013925955
main,ablate-r3-no_huge_pages-v2-d20-k16-v65536,124,3,no_huge_pages,20,16,65536,640,15282416,5.001130267,3055792.427732017,186.51076829419048,1064145190912,198.1676913125774,15282416,3055792.427732017,1.0625,183.551,559.103,861.695,19.99629017061954,100.00405199999999,6.543733137482973,10386.08984375,150970.87252096567,154196.94325670722
main,ablate-r3-no_registered_files-v2-d20-k16-v65536,125,3,no_registered_files,20,16,65536,640,15283051,5.000789028,3056127.925898977,186.5312454772325,1064189407232,198.18944831955952,15283051,3056127.925898977,1.0625,183.551,558.591,857.087,19.99783442973911,100.00495099999998,6.543520073315202,10382.85546875,151240.73336532686,154240.45999166675
main,ablate-r3-control_after-v2-d20-k16-v65536,126,3,control_after,20,16,65536,640,15289799,5.001536268,3057020.5194401285,186.5857250634844,1064659283968,198.24733287995218,15289799,3057020.5194401285,1.0625,183.679,557.567,855.551,19.994976471497214,100.00559999999999,6.540674602720414,10383.08984375,151072.78234376287,153912.50982727055
main,ablate-r3-control_before-v2-d20-k16-v4194304,127,3,control_before,20,16,4194304,640,298583,5.008183541,59619.02105935618,232.88680101311007,1253570867200,233.11422952972444,9853239,1967427.694958754,1.0009765625,10280.959,18726.911,23756.799,19.993168017961025,100.12945500000001,335.3488142325584,10336.95703125,98291.32578110519,98436.28851940272
main,ablate-r3-no_registered_buffers-v2-d20-k16-v4194304,128,3,no_registered_buffers,20,16,4194304,640,298726,5.007464684,59656.13715749173,233.03178577145206,1254171238400,233.2593558747445,9857958,1968652.526197227,1.0009765625,10280.959,18497.535,23576.575,19.99544087049222,100.12646400000003,335.17827038824885,7788.73046875,98358.1574871073,98496.55087452634
main,ablate-r3-reuse_encoded_metadata-v2-d20-k16-v4194304,129,3,reuse_encoded_metadata,20,16,4194304,640,298565,5.00763845,59621.916194848294,232.89811013612615,1253495296000,233.12554969680596,9852645,1967523.2344299937,1.0009765625,10289.151,18743.295,24182.783,19.994478834629124,100.125121,335.3545157670859,10337.09765625,98321.79477733662,98447.00349722733
main,ablate-r3-no_huge_pages-v2-d20-k16-v4194304,130,3,no_huge_pages,20,16,4194304,640,298485,5.008334384,59597.65804646801,232.80335174401566,1253159424000,233.03069876720315,9850005,1966722.7155334442,1.0009765625,10297.343,18595.839,23494.655,19.992576837497353,100.12950999999998,335.4591017974102,10340.85546875,98209.29720095142,98439.91279317104
main,ablate-r3-single_reap-v2-d20-k16-v4194304,131,3,single_reap,20,16,4194304,640,298547,5.007761945,59616.85145558571,232.87832599838168,1253419724800,233.10574623861447,9852051,1967356.0980343285,1.0009765625,10289.151,18513.919,23511.039,19.993947216274876,100.12492800000001,335.37408850197795,10340.85546875,98293.01101092975,98431.39618331038
main,ablate-r3-no_registered_files-v2-d20-k16-v4194304,132,3,no_registered_files,20,16,4194304,640,298575,5.007976511,59619.88826109333,232.89018851989582,1253537280000,233.11762034462225,9852975,1967456.3126160798,1.0009765625,10280.959,18825.215,24313.855,19.993211585572467,100.12553399999999,335.34466716905297,10340.85546875,98301.9786372157,98427.17890495314
main,ablate-r3-kernel_split-v2-d20-k16-v4194304,133,3,kernel_split,20,16,4194304,640,294512,5.009083799,58795.58254920702,229.67024433283993,1236479180800,229.89453168082122,9718896,1940254.2241238316,1.0009765625,10305.535,21037.055,26148.863,19.962703762305335,99.994856,339.52727223338945,10340.85546875,95131.16951549725,98247.30823993149
main,ablate-r3-no_defer_taskrun-v2-d20-k16-v4194304,134,3,no_defer_taskrun,20,16,4194304,640,298508,5.008036562,59605.79486679874,232.83513619843256,1253255987200,233.06251426112635,9850764,1966991.2306043583,1.0009765625,10289.151,18530.303,23363.583,19.993640773263987,100.128884,335.43115762391625,10340.75,98281.03167909739,98412.81985432917
main,ablate-r3-control_after-v2-d20-k16-v4194304,135,3,control_after,20,16,4194304,640,298555,5.007878097,59617.06619393376,232.87916482005375,1253453312000,233.10658587944832,9852315,1967363.1843998139,1.0009765625,10272.767,18939.903,24690.687,19.99448450232514,100.129941,335.3818927835742,10338.4921875,98297.32083432541,98442.29241429157
long_write,long-r1-control_before-v2-d20-k16-v100,1,1,control_before,20,16,100,640,10010378,1.000411961,10006255.812849084,0.9319051925883706,41002508288,38.17083668841966,10009569,10005447.145988291,40.96,62.079,112.447,146.687,19.993659392083178,20.001896,1.9981159552616294,16669.32421875,492196.2343471022,517329.8802651961
long_write,long-r1-reuse_encoded_metadata-v2-d20-k16-v100,2,1,reuse_encoded_metadata,20,16,100,640,10023867,1.000422959,10019629.10769224,0.9331506777268126,41057759232,38.221851759690246,10023036,10018798.45902257,40.96,61.983,112.383,146.815,19.993005778269026,20.001461999999997,1.9953838174429086,16670.25390625,491467.1295543508,516617.4919822087
long_write,long-r1-single_reap-v2-d20-k16-v100,3,1,single_reap,20,16,100,640,10012216,1.000320569,10009007.422499577,0.9321614562067739,41010036736,38.181333246229464,10011393,10008184.686243314,40.96,62.079,112.447,146.815,19.995387098753138,20.001797,1.9977392617178855,16669.671875,489641.03626264626,518587.75684137706
long_write,long-r1-control_after-v2-d20-k16-v100,4,1,control_after,20,16,100,640,10008694,1.000241539,10006277.093837032,0.9319071745348193,40995610624,38.1709178689462,10007895,10005478.286780091,40.96,62.079,112.447,146.815,19.996770000170926,20.001599999999996,1.99842257141641,16669.32421875,488408.03041274217,515930.3826912952
long_write,long-r1-control_before-v2-d20-k16-v1024,5,1,control_before,20,16,1024,640,9943423,1.000342275,9940020.779387735,9.479542521846518,40728260608,37.91817008738607,9943272,9939869.831053577,4.0,61.919,107.583,137.983,19.990578724667007,19.997420999999992,2.011120415977475,14544.06640625,489603.420989081,515806.4523465231
long_write,long-r1-reuse_encoded_metadata-v2-d20-k16-v1024,6,1,reuse_encoded_metadata,20,16,1024,640,9951625,1.000388592,9947759.380286897,9.486922626768967,40761856000,37.94769050707587,9951477,9947611.437776173,4.0,61.887,107.519,137.983,19.985994602385468,19.993760999999996,2.009095097534322,14551.28515625,489470.79556461,515024.86545748217
long_write,long-r1-single_reap-v2-d20-k16-v1024,7,1,single_reap,20,16,1024,640,9948618,1.000359921,9945038.571772208,9.48432786156865,40749539328,37.9373114462746,9948469,9944889.625381142,4.0,61.887,107.519,138.111,19.986331499580338,19.993524999999998,2.0096786307404706,14562.25,487356.59012872423,516020.2734671534
long_write,long-r1-control_after-v2-d20-k16-v1024,8,1,control_after,20,16,1024,640,9944018,1.000428137,9939762.419936815,9.479296131073776,40730697728,37.9171845242951,9943874,9939618.481562158,4.0,61.919,107.583,138.111,19.985712377060025,19.994269000000006,2.010683106164933,14433.16015625,488987.6462960777,514708.63418948394
long_write,long-r1-control_before-v2-d20-k16-v4096,9,1,control_before,20,16,4096,640,8683707,1.000394956,8680278.671856878,33.11263531439544,71136927744,66.22527062879088,8683657,8680228.69159688,2.0,70.015,123.839,158.335,19.99394227253582,20.00183900000001,2.3033756205731044,12004.5078125,423550.71610337065,452769.1760972853
long_write,long-r1-single_reap-v2-d20-k16-v4096,10,1,single_reap,20,16,4096,640,8687438,1.000329545,8684576.04138844,33.12902847819687,71167492096,66.25805695639374,8687393,8684531.056213079,2.0,70.015,123.775,158.463,19.99512670596969,20.00171600000001,2.302372229879512,12061.546875,426684.3882932599,451934.06738776265
long_write,long-r1-reuse_encoded_metadata-v2-d20-k16-v4096,11,1,reuse_encoded_metadata,20,16,4096,640,8697209,1.000339773,8694254.926920714,33.16595049637113,71247536128,66.33190099274226,8697168,8694213.940846676,2.0,69.951,123.711,158.335,19.99485128939283,20.001644999999982,2.2997774343470394,12058.47265625,426910.94718674145,453265.9924539459
long_write,long-r1-control_after-v2-d20-k16-v4096,12,1,control_after,20,16,4096,640,8684208,1.000387979,8680840.016371287,33.11477667377963,71141031936,66.22955334755926,8684161,8680793.034599228,2.0,70.079,123.839,158.719,19.994126698717547,20.00188399999999,2.303247918520605,12074.984375,425863.77379890525,452216.54947535106
long_write,long-r2-control_before-v2-d20-k16-v100,13,2,control_before,20,16,100,640,10006117,1.000443548,10001680.774495834,0.9314791089385593,40985055232,38.15338430212339,10005300,10000864.136713888,40.96,62.079,112.575,147.839,19.992285461767995,20.00115299999999,1.9988925774103974,16670.25390625,490763.32290965004,515407.3920820568
long_write,long-r2-single_reap-v2-d20-k16-v100,14,2,single_reap,20,16,100,640,10012500,1.000377157,10008725.139252655,0.9321351665307447,41011200000,38.1802564210993,10011719,10007944.433701219,40.96,62.047,112.447,146.815,19.994226037690304,20.001767,1.9976796004993758,16669.27734375,491845.4970278775,516319.2665743766
long_write,long-r2-reuse_encoded_metadata-v2-d20-k16-v100,15,2,reuse_encoded_metadata,20,16,100,640,10016005,1.000410905,10011891.063902387,0.9324300162403273,41025556480,38.19233346520381,10015198,10011084.395366522,40.96,62.047,112.447,146.815,19.993522561611815,20.001737999999996,1.9969776372915145,16669.32421875,492267.7247305696,517256.456735645
long_write,long-r2-control_after-v2-d20-k16-v100,16,2,control_after,20,16,100,640,10007022,1.000389984,10003120.942882212,0.9316132350715075,40988762112,38.158878108528945,10006223,10002322.254357958,40.96,62.079,112.447,146.815,19.993815731765658,20.001612999999992,1.9987577722922956,16669.17578125,493175.66937975265,516272.661922213
long_write,long-r2-control_before-v2-d20-k16-v1024,17,2,control_before,20,16,1024,640,9952726,1.000349723,9949246.519659406,9.488340873393446,40766365696,37.95336349357378,9952578,9949098.571400315,4.0,61.855,107.519,137.855,19.982403693832982,19.989392000000002,2.0084338702783544,14525.79296875,490203.56453879876,515283.7934059187
long_write,long-r2-reuse_encoded_metadata-v2-d20-k16-v1024,18,2,reuse_encoded_metadata,20,16,1024,640,9909930,1.000482429,9905151.467682596,9.446288554842564,40591073280,37.785154219370256,9909791,9905012.534707893,4.0,61.919,108.159,150.527,19.984562867320484,19.994204000000003,2.017592858879932,14473.05078125,469745.3812054904,513115.4582226051
long_write,long-r2-single_reap-v2-d20-k16-v1024,19,2,single_reap,20,16,1024,640,9941800,1.0003323,9938497.437301585,9.478089749623857,40721612800,37.91235899849543,9941666,9938363.481814994,4.0,61.951,107.647,137.727,19.989948340166563,19.996591,2.0113652457301496,14602.46875,487372.04626902484,514579.00539650675
long_write,long-r2-control_after-v2-d20-k16-v1024,20,2,control_after,20,16,1024,640,9948444,1.000342559,9945037.237988792,9.484326589573662,40748826624,37.93730635829465,9948301,9944894.286957955,4.0,61.887,107.583,138.111,19.982521807312214,19.989367,2.0092958255582483,14682.0234375,487742.9192733167,514501.75279406464
long_write,long-r2-control_before-v2-d20-k16-v4096,21,2,control_before,20,16,4096,640,8688956,1.000326427,8686120.615705777,33.13492056162177,71179927552,66.26984112324354,8688918,8686082.628105955,2.0,70.015,123.711,157.951,19.9952700039984,20.001796999999996,2.3019793171929974,12038.3203125,426703.7123872765,452472.3008242588
long_write,long-r2-reuse_encoded_metadata-v2-d20-k16-v4096,22,2,reuse_encoded_metadata,20,16,4096,640,8697565,1.000393794,8694141.299321175,33.16551704147787,71250452480,66.33103408295574,8697520,8694096.317034928,2.0,69.951,123.775,158.079,19.993753579802792,20.001627,2.299681232620854,12054.79296875,426431.07400164456,452443.8303342773
long_write,long-r2-single_reap-v2-d20-k16-v4096,23,2,single_reap,20,16,4096,640,8689115,1.000374392,8685863.082348874,33.13393814982938,71181230080,66.26787629965877,8689064,8685812.10143572,2.0,70.015,123.775,158.463,19.99372850799644,20.001214000000004,2.30187009839322,12103.7265625,426290.40028445673,452705.51067844615
long_write,long-r2-control_after-v2-d20-k16-v4096,24,2,control_after,20,16,4096,640,8685860,1.000346311,8682853.032483468,33.122455720838424,71154565120,66.24491144167685,8685814,8682807.048408259,2.0,70.015,123.903,158.847,19.994507682050116,20.001431999999994,2.3027578155761192,12046.7265625,426163.4149216151,452194.40010510525
