suite,phase,value_bytes,clients,round,variant,run,before_run,after_run,ops_per_second,control_ops_per_second,throughput_ratio,control_after_before_ratio,p99_us_ratio,cpu_us_per_op_ratio
main,read,4194304,2560,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v4194304,ablate-r1-control_before-v2-d20-k16-v4194304,ablate-r1-control_after-v2-d20-k16-v4194304,59461.58437694114,59457.688634639315,1.0000655212537064,1.0001943580026746,0.9980634745673007,0.9999359951195471
main,write,100,2560,1,kernel_split,ablate-r1-kernel_split-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,64250959.92003728,61502220.79485268,1.0446933312270676,1.0858993133571408,,1.0190067635861473
main,write,100,2560,1,no_defer_taskrun,ablate-r1-no_defer_taskrun-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,58093968.07482222,61502220.79485268,0.9445832577103344,1.0858993133571408,,1.0187692229500935
main,write,100,2560,1,no_huge_pages,ablate-r1-no_huge_pages-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,58981066.88043584,61502220.79485268,0.9590071076810962,1.0858993133571408,,1.0142683084704134
main,write,100,2560,1,no_registered_buffers,ablate-r1-no_registered_buffers-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,60339408.713661194,61502220.79485268,0.9810931692195283,1.0858993133571408,,1.0231493075108562
main,write,100,2560,1,no_registered_files,ablate-r1-no_registered_files-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,61659994.18832727,61502220.79485268,1.0025653283968534,1.0858993133571408,,1.010972947045388
main,write,100,2560,1,reuse_encoded_metadata,ablate-r1-reuse_encoded_metadata-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,55779631.98260904,61502220.79485268,0.9069531353781198,1.0858993133571408,,0.9905266024703673
main,write,100,2560,1,single_reap,ablate-r1-single_reap-v2-d20-k16-v100,ablate-r1-control_before-v2-d20-k16-v100,ablate-r1-control_after-v2-d20-k16-v100,57780118.37491918,61502220.79485268,0.9394801948315171,1.0858993133571408,,1.0129199564206735
main,write,100,2560,2,kernel_split,ablate-r2-kernel_split-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,60206704.233692706,62027679.21242078,0.970642542138455,1.0720879249246793,,1.0001907721202208
main,write,100,2560,2,no_defer_taskrun,ablate-r2-no_defer_taskrun-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,65480786.600738265,62027679.21242078,1.0556704270119786,1.0720879249246793,,1.0111186411976363
main,write,100,2560,2,no_huge_pages,ablate-r2-no_huge_pages-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,65688872.78697166,62027679.21242078,1.0590251581396866,1.0720879249246793,,0.9974711480764815
main,write,100,2560,2,no_registered_buffers,ablate-r2-no_registered_buffers-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,58939800.81691107,62027679.21242078,0.9502177344901956,1.0720879249246793,,1.0140426141987717
main,write,100,2560,2,no_registered_files,ablate-r2-no_registered_files-v2-d20-k16-v100,ablate-r2-control_before-v2-d20-k16-v100,ablate-r2-control_after-v2-d20-k16-v100,59625018.62542614,62027679.21242078,0.9612647028310305,1.0720879249246793,,0.9909210096836928
