kind,run,round,variant,value_bytes,disk,major_faults,minor_faults,operations,passes,sync_seconds,system_seconds,user_seconds,write_seconds
long,long-r4-current-d20-k16-v4096,4,current,4096,2,0,146393,4191936,32,1.358e-05,1.179892,2.7841020000000003,4.002583362
long,long-r4-current-d20-k16-v4096,4,current,4096,1,0,146258,4183296,32,1.262e-05,1.163751,2.7755769999999997,4.004316937
long,long-r4-current-d20-k16-v4096,4,current,4096,6,0,146026,4169472,32,1.352e-05,1.1405180000000001,2.802358,4.011106319
long,long-r4-old-d20-k16-v4096,4,old,4096,19,0,145875,4161152,32,0.008702052,1.000049,2.736522,3.776414382
long,long-r4-old-d20-k16-v4096,4,old,4096,16,0,146078,4172800,32,0.01028244,0.937035,2.80059,3.774836854
long,long-r4-old-d20-k16-v4096,4,old,4096,18,0,146354,4189728,32,2.1649e-05,0.9694480000000001,2.7845560000000003,3.8057740410000003
long,long-r4-old-d20-k16-v4096,4,old,4096,10,0,146050,4171008,32,4.8509e-05,1.150959,2.686624,3.894502945
long,long-r4-old-d20-k16-v4096,4,old,4096,8,0,146005,4168544,32,2.1519e-05,1.1547960000000002,2.671954,3.894798609
long,long-r4-old-d20-k16-v4096,4,old,4096,11,0,146029,4170304,32,1.9809e-05,1.137648,2.692443,3.896666441
long,long-r4-old-d20-k16-v4096,4,old,4096,9,0,145991,4167520,32,1.8239e-05,1.136913,2.6852840000000002,3.896805778
long,long-r4-old-d20-k16-v4096,4,old,4096,17,0,146300,4186048,32,5.4599e-05,0.968585,2.941326,3.942387305
long,long-r4-old-d20-k16-v4096,4,old,4096,3,0,146328,4188192,32,5.3699e-05,1.095354,2.859723,3.999691501
long,long-r4-old-d20-k16-v4096,4,old,4096,0,0,146053,4171936,32,3.5439e-05,1.120927,2.860223,4.025303357
long,long-r4-old-d20-k16-v4096,4,old,4096,15,0,146212,4180864,32,2.8149e-05,1.193601,2.9008220000000002,4.131886686
long,long-r4-old-d20-k16-v4096,4,old,4096,12,0,146025,4169536,32,1.81e-05,1.173176,2.894915,4.135991262
long,long-r4-old-d20-k16-v4096,4,old,4096,14,0,146147,4177504,32,2.0549e-05,1.186944,2.907366,4.13658854
long,long-r4-old-d20-k16-v4096,4,old,4096,5,0,146220,4181632,32,3.479e-05,1.1546560000000001,2.9499180000000003,4.145711532
long,long-r4-old-d20-k16-v4096,4,old,4096,2,0,146393,4191936,32,1.8909e-05,1.049043,3.07321,4.151863247
long,long-r4-old-d20-k16-v4096,4,old,4096,13,0,146396,4191456,32,1.8849e-05,1.166945,2.944127,4.152283979
long,long-r4-old-d20-k16-v4096,4,old,4096,6,0,146025,4169472,32,1.893e-05,1.208199,2.914065,4.164637175
long,long-r4-old-d20-k16-v4096,4,old,4096,7,0,146078,4173408,32,1.899e-05,1.107905,3.017341,4.169184242
long,long-r4-old-d20-k16-v4096,4,old,4096,1,0,146258,4183296,32,1.9689e-05,1.038238,3.111593,4.2039884
long,long-r4-old-d20-k16-v4096,4,old,4096,4,0,146414,4192704,32,1.836e-05,1.1211529999999998,3.046578,4.2137776989999995
