repeat,cpu_system_s,cpu_user_s,device_read_bytes,device_read_ios,device_write_bytes,device_write_ios,durable_flush,engine,gib_s,huge_pages,latency_samples,operations,ops_s,p50_us,p999_us,p99_us,payload_bytes,phase,qd,read_range,seconds,verified_reads,workload,memory_arena_backing,memory_deferred_taskrun,memory_fixed_files,memory_observed_anon_huge_bytes,memory_observed_hugetlb_bytes,memory_pool_bytes,memory_registered_buffers,device_read_bytes_per_op,device_write_amplification,cpu_percent
1,2.493304,2.177739,16988651520,4147579,0,0,True,v2,0.7910812959342786,Preferred,259227,4147620,829508.8609655821,71.359,168.026,130.118,4247162880,read,64,full,5.000091253,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,93.41915504436895
1,0.010283,0.05405,0,0,578818048,6145,True,legacy,7.719752242889098,Preferred,0,131072,2023686.7319599197,,,,536870912,write,64,full,0.064768918,False,4096,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0781326293945312,99.32696420835686
1,0.12218899999999999,0.061181,355725312,86847,0,0,True,legacy,0.06625892709736284,Preferred,5428,86847,17369.380185011083,55.799,66.059,63.699,355725312,read,1,full,5.000005704,False,4096,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.667395816234852
1,2.584799,2.040069,17205071872,4200389,0,0,True,legacy,3.2046252138475886,Preferred,262529,4200457,840073.2720588623,70.669,168.537,129.327,17205071872,read,64,full,5.000107895,False,4096,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,92.49536404253931
1,0.01710600000000001,0.042084,0,0,553648128,6144,True,v2,8.331739888079738,Preferred,0,131072,2184115.621220775,,,,536870912,write,64,full,0.060011475,False,4096,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.03125,98.63113679508795
1,0.13285300000000003,0.048052,355844096,86876,0,0,True,v2,0.06628094345656567,Preferred,5430,86876,17375.15164147795,55.709,64.578,63.499,355844096,read,1,full,5.000013916,False,4096,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.618089930132107
1,2.651052,1.9619639999999998,17406107648,4249467,0,0,True,v2,3.242092727680606,Preferred,265597,4249538,849895.1560051048,69.929,167.306,128.878,17406107648,read,64,full,5.000073209,False,4096,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,92.25896916262532
1,0.005644999999999997,0.041454,0,0,537399296,4225,True,legacy,7.6430004622180965,Preferred,0,128,1956.6081183278327,,,,536870912,write,64,full,0.065419334,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0009841918945312,71.99553575400202
1,0.20409600000000003,0.0,26931625984,205472,0,0,True,legacy,5.016062491211777,Preferred,402,6421,1284.1119977502149,749.915,2538.708,1486.019,26931625984,read,1,full,5.000342658,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,4.081640278661079
1,0.503166,0.0016760000000000108,61861789696,471968,0,0,True,legacy,11.516727611376577,Preferred,922,14749,2948.282268512404,5224.993,13218.938,10843.607,61861789696,read,16,full,5.002573925,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,10.09164497254281
1,1.099867,0.006503000000000009,62499323904,476832,0,0,True,legacy,11.60118943907741,Preferred,932,14901,2969.904496403817,20957.849,37257.803,31987.642,62499323904,read,64,full,5.017333055,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,22.050957906759887
1,0.0019380000000000092,0.04314199999999999,0,0,537395200,4224,True,v2,8.735265921236342,Preferred,0,128,2236.2280758365036,,,,536870912,write,64,full,0.057239242,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0009765625,78.75715754586687
1,0.220357,0.0,29448208384,224672,0,0,True,v2,5.484549007315368,Preferred,439,7021,1404.0445458727343,639.817,2376.761,2134.716,29448208384,read,1,full,5.000553594,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,4.406652100767385
1,0.5073840000000001,0.0036770000000000136,62000201728,473024,0,0,True,v2,11.541785140523343,Preferred,924,14782,2954.696995973976,5243.153,12122.9,10444.235,62000201728,read,16,full,5.002881859,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,10.215332170609228
1,1.109634,0.002836000000000005,62348328960,475680,0,0,True,v2,11.578568901899205,Preferred,930,14865,2964.1136388861964,21318.542,38360.561,32904.063,62348328960,read,64,full,5.014989913,False,4194304,Transparent,True,True,1073741824,0,1073741824,True,4194304.0,0.0,22.18289606358377
1,0.011135000000000006,0.030382000000000003,0,0,570429440,8193,True,legacy,9.159948958566016,Preferred,0,8192,150076.6037371456,,,,536870912,write,64,full,0.054585457,False,65536,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0625076293945312,76.05872018255707
1,0.071543,0.021463000000000003,2583363584,39419,0,0,True,legacy,0.4811790452414965,Preferred,2464,39419,7883.637477236679,118.198,396.342,168.106,2583363584,read,1,full,5.000103076,False,65536,Transparent,True,True,1073741824,0,1073741824,True,65536.0,0.0,1.8600816540446856
1,1.4997289999999999,0.42400400000000005,62206967808,949203,0,0,True,legacy,11.585691967675613,Preferred,59326,949203,189819.97719839725,262.864,1923.52,1209.655,62206967808,read,64,full,5.00054322,False,65536,Transparent,True,True,1073741824,0,1073741824,True,65536.0,0.0,38.470480413126
1,0.013981000000000007,0.02115,0,0,570425344,8192,True,v2,9.181891620256796,Preferred,0,8192,150436.11230628734,,,,536870912,write,64,full,0.05445501,False,65536,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0625,64.51380690224832
1,0.075574,0.015987,2586836992,39472,0,0,True,v2,0.4818331658992631,Preferred,2467,39472,7894.354590093527,117.778,321.433,161.266,2586836992,read,1,full,5.000028761,False,65536,Transparent,True,True,1073741824,0,1073741824,True,65536.0,0.0,1.8312094665169067
1,1.45609,0.455165,62191697920,948970,0,0,True,v2,11.58250127279111,Preferred,59311,948970,189767.70085340954,264.545,1917.37,1211.545,62191697920,read,64,full,5.00069293,False,65536,Transparent,True,True,1073741824,0,1073741824,True,65536.0,0.0,38.21980327034398
1,0.011059,0.03696,0,0,580751360,8255,True,legacy,8.98594961789896,Preferred,0,30656,551096.066546432,,,,536725248,write,64,full,0.055627325,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0820272796259438,86.32268404062212
1,0.105852,0.04120599999999999,1337479168,68743,0,0,True,legacy,0.22404219310862067,Preferred,4297,68743,13748.441730688484,56.619,169.407,160.197,1202831212,read,1,full,5.000057559,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,19456.223440932168,0.0,2.9411261423440744
1,2.3935630000000003,1.295633,50118717440,2575549,0,0,True,legacy,8.400318884499978,Preferred,160991,2575850,515144.28214291605,99.678,605.147,396.322,45101120104,read,64,full,5.000249618,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,19457.15683754877,0.0,73.78023662497884
1,0.005332000000000003,0.032701,0,0,568975360,4790,True,v2,9.025987468213197,Preferred,0,30656,553551.5334430191,,,,536725248,write,64,full,0.055380571,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0600868174548779,68.67570939273992
1,0.10897500000000002,0.03608,1322315776,67951,0,0,True,v2,0.22151610171948286,Preferred,4247,67951,13589.957142029889,61.139,161.177,159.807,1189276768,read,1,full,5.000089352,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,19459.842769054172,0.0,2.9010481571090136
1,2.537796,1.097231,49932607488,2566360,0,0,True,v2,8.369129817097113,Preferred,160402,2566428,513262.9329743962,100.588,586.957,390.512,44933407864,read,64,full,5.000220813,False,mixed,Transparent,True,True,1073741824,0,1073741824,True,19456.07181966531,0.0,72.69732949691635
2,0.11251799999999998,1.2837980000000002,0,0,1030795264,83885,True,legacy,0.3580961855170064,Preferred,0,5368704,3845028.514044728,,,,536870400,write,64,full,1.3962715700000001,False,100,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.9200076294018071,100.00318204573915
2,0.042899999999999994,0.14409499999999986,356159488,86953,0,0,True,legacy,0.0016196191485554818,Preferred,5435,86953,17390.5281875529,55.639,65.269,63.499,8695300,read,1,full,5.000020647,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.739884556520709
2,2.329955,2.4070869999999998,16595243008,4051546,0,0,True,legacy,0.07546421223222297,Preferred,253224,4051573,810290.8088895021,72.708,168.836,131.937,405157300,read,64,full,5.000146806,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,94.73805837692038
2,0.24726199999999998,0.6115929999999999,0,0,1030791168,83886,True,v2,0.5822018974809805,Preferred,0,5368704,6251345.273374891,,,,536870400,write,64,full,0.858807787,False,100,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.92,100.00549750487997
2,0.07001300000000005,0.116398,356298752,86987,0,0,True,v2,0.0016202550036631712,Preferred,5437,86987,17397.3556297842,55.689,66.739,63.619,8698700,read,1,full,5.000012752,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7282104915719634
2,2.260365,2.493507,16471015424,4021227,0,0,True,v2,0.07490061985590492,Preferred,251328,4021244,804239.2818280996,73.239,168.466,132.177,402124400,read,64,full,5.000059175,False,100,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,95.07631477181468
2,0.012517,0.123141,0,0,738201600,8193,True,legacy,3.6882852506830113,Preferred,0,524288,3867447.395020189,,,,536870912,write,64,full,0.135564352,False,1024,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.3750076293945312,100.06908010743119
2,0.09091099999999999,0.09599500000000002,356007936,86916,0,0,True,legacy,0.016577718720652786,Preferred,5433,86916,17382.997985227215,55.669,64.939,63.589,89001984,read,1,full,5.000058107,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7380765583170854
2,2.5513700000000004,2.1136530000000002,17275314176,4217567,0,0,True,legacy,0.8044305502927404,Preferred,263601,4217606,843506.5687037605,70.249,168.767,128.828,4318828544,read,64,full,5.000086729,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,93.29884165695239
2,0.026991,0.067899,0,0,603979776,8192,True,v2,5.273540608018771,Preferred,0,524288,5529708.116593891,,,,536870912,write,64,full,0.094812961,False,1024,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.125,100.08125365898024
2,0.11766200000000002,0.068652,356192256,86961,0,0,True,v2,0.016586436914085703,Preferred,5436,86961,17392.13967362433,55.708,66.779,63.628,89048064,read,1,full,5.000017343,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,3.7262670750700244
2,2.408305,2.2710540000000004,17008463872,4152415,0,0,True,v2,0.7920015096866297,Preferred,259529,4152457,830473.7750211675,71.289,166.127,130.007,4252115968,read,64,full,5.000106114,False,1024,Transparent,True,True,1073741824,0,1073741824,True,4096.0,0.0,93.58519386014774
2,0.0072500000000000064,0.056698,0,0,578818048,6145,True,legacy,7.675156669135508,Preferred,0,131072,2011996.2698738587,,,,536870912,write,64,full,0.06514525,False,4096,Transparent,True,True,1073741824,0,1073741824,True,0.0,1.0781326293945312,98.1621837355755
